balance_ratio,sim_calculation_type,batch_size,n_iter,sim_type,improvement_ratio
-1,-1,-1,-1,-1,-0.0233449540704228
-1,-1,-1,-1,-1,0.0266395911666818
-1,-1,-1,-1,-1,-0.032154154611062
-1,-1,-1,-1,-1,-0.1106841890862787
-1,-1,-1,-1,-1,-0.0173619824157946
-1,-1,-1,-1,-1,0.0004797921439067
-1,-1,-1,-1,-1,-0.0231025186877774
-1,-1,-1,-1,-1,-0.0038969061220155
-1,-1,-1,-1,-1,-0.1054049372564771
-1,-1,-1,-1,-1,-0.0260365882496775
-1,-1,-1,-1,-1,-0.0271292766086576
-1,-1,-1,-1,-1,0.0189024495381903
-1,-1,-1,-1,-1,-0.0445710338348515
-1,-1,-1,-1,-1,-0.0334574886317476
-1,-1,-1,-1,-1,-0.0341552869770685
-1,-1,-1,-1,-1,-0.0112899013251558
-1,-1,-1,-1,-1,-0.0186936640223908
-1,-1,-1,-1,-1,-0.0258176552962747
-1,-1,-1,-1,-1,-0.0259410859437205
-1,-1,-1,-1,-1,-0.0175619643036881
-1,-1,-1,-1,-1,-0.0229257000554641
-1,-1,-1,-1,-1,0.0031484800602779
-1,-1,-1,-1,-1,-0.0350685639726495
-1,-1,-1,-1,-1,-0.1477950541486818
-1,-1,-1,-1,-1,-0.0509367565478904
-1,-1,-1,-1,-1,-0.0254143874199751
-1,-1,-1,-1,-1,-0.0063686846904217
-1,-1,-1,-1,-1,-0.0682310448215268
-1,-1,-1,-1,-1,-0.1056481498857155
-1,-1,-1,-1,-1,0.0016106418450224
-1,-1,-1,-1,-1,0.0097246397876588
-1,-1,-1,-1,-1,-0.0225662210934519
-1,-1,-1,-1,-1,0.0098366470804227
-1,-1,-1,-1,-1,-0.0300369772558639
-1,-1,-1,-1,-1,-0.0234002089857298
-1,-1,-1,-1,-1,0.0034750305344719
-1,-1,-1,-1,-1,0.0088391729822485
-1,-1,-1,-1,-1,-0.0286612389014541
-1,-1,-1,-1,-1,-0.095179519400638
-1,-1,-1,-1,-1,-0.0431279484381705
-1,-1,-1,-1,-1,-0.0016925930545835
-1,-1,-1,-1,-1,0.0165899149283092
-1,-1,-1,-1,-1,-0.0274923428093846
-1,-1,-1,-1,-1,-0.0747170393628915
-1,-1,-1,-1,-1,-0.0150074155905479
-1,-1,-1,-1,-1,-0.0492816451077431
-1,-1,-1,-1,-1,0.0232061481015369
-1,-1,-1,-1,-1,-0.0189978818679534
-1,-1,-1,-1,-1,-0.0739661124328536
-1,-1,-1,-1,-1,-0.0183579846188838
-1,-1,-1,-1,1,0.015472300558192
-1,-1,-1,-1,1,0.0014821362880261
-1,-1,-1,-1,1,0.0243567170786501
-1,-1,-1,-1,1,-0.0167787765958966
-1,-1,-1,-1,1,-0.0283145998660531
-1,-1,-1,-1,1,-0.0025826747783219
-1,-1,-1,-1,1,0.0218565092763693
-1,-1,-1,-1,1,0.0254072636440422
-1,-1,-1,-1,1,-0.0200483055042206
-1,-1,-1,-1,1,0.0076184640911001
-1,-1,-1,-1,1,-0.0018729851096286
-1,-1,-1,-1,1,-0.0111912792579422
-1,-1,-1,-1,1,0.023938107247677
-1,-1,-1,-1,1,-0.0223597923979117
-1,-1,-1,-1,1,0.0109313837398421
-1,-1,-1,-1,1,-0.0002781259079073
-1,-1,-1,-1,1,-0.0021162766519813
-1,-1,-1,-1,1,0.0242494914223061
-1,-1,-1,-1,1,-0.0273065626378168
-1,-1,-1,-1,1,0.0067014730032389
-1,-1,-1,-1,1,0.0092879582405388
-1,-1,-1,-1,1,0.017334939697113
-1,-1,-1,-1,1,0.0035191544616499
-1,-1,-1,-1,1,-0.0350046869270924
-1,-1,-1,-1,1,-0.0007837662625305
-1,-1,-1,-1,1,0.0070842133201576
-1,-1,-1,-1,1,-0.0033262071534684
-1,-1,-1,-1,1,-0.0193333143665878
-1,-1,-1,-1,1,-0.0252624234858926
-1,-1,-1,-1,1,0.0182894053022827
-1,-1,-1,-1,1,-0.0128156868824399
-1,-1,-1,-1,1,0.0203005648234154
-1,-1,-1,-1,1,0.0080156201095527
-1,-1,-1,-1,1,-0.014088361421855
-1,-1,-1,-1,1,0.0115511414234279
-1,-1,-1,-1,1,0.0314284393244281
-1,-1,-1,-1,1,0.0134047775199363
-1,-1,-1,-1,1,0.0218981363257382
-1,-1,-1,-1,1,-0.0167084842697749
-1,-1,-1,-1,1,-0.0377891602286782
-1,-1,-1,-1,1,0.0031586653807645
-1,-1,-1,-1,1,0.0211785975477159
-1,-1,-1,-1,1,-0.0010954866175762
-1,-1,-1,-1,1,-0.0412337021446526
-1,-1,-1,-1,1,0.008435629223789
-1,-1,-1,-1,1,0.018910471401701
-1,-1,-1,-1,1,0.0007447991012903
-1,-1,-1,-1,1,0.0237739475790626
-1,-1,-1,-1,1,-0.0273582599311306
-1,-1,-1,-1,1,0.0063663672415205
-1,-1,-1,1,-1,-0.0298649397793696
-1,-1,-1,1,-1,-0.0028958316461688
-1,-1,-1,1,-1,-0.0365820781764723
-1,-1,-1,1,-1,-0.0801085413361806
-1,-1,-1,1,-1,-0.0315667857086283
-1,-1,-1,1,-1,-0.0042321037482543
-1,-1,-1,1,-1,0.0124059723565933
-1,-1,-1,1,-1,0.0099914064890258
-1,-1,-1,1,-1,-0.0951536702810497
-1,-1,-1,1,-1,-0.0446584136784537
-1,-1,-1,1,-1,-0.0011857345828253
-1,-1,-1,1,-1,0.0539582432402917
-1,-1,-1,1,-1,-0.0544521154401589
-1,-1,-1,1,-1,-0.1092556294993173
-1,-1,-1,1,-1,-0.0302539716658905
-1,-1,-1,1,-1,-0.0434512262040557
-1,-1,-1,1,-1,0.0316959792552563
-1,-1,-1,1,-1,-0.0530559541733129
-1,-1,-1,1,-1,-0.0896607661972596
-1,-1,-1,1,-1,-0.0107306855377315
-1,-1,-1,1,-1,-0.0109796996255977
-1,-1,-1,1,-1,0.0110857578706952
-1,-1,-1,1,-1,-0.050579347352213
-1,-1,-1,1,-1,-0.1378325862498471
-1,-1,-1,1,-1,-0.0150377566055551
-1,-1,-1,1,-1,-0.0275857669877688
-1,-1,-1,1,-1,-0.0024434244563103
-1,-1,-1,1,-1,0.0062398235316844
-1,-1,-1,1,-1,-0.092115657021362
-1,-1,-1,1,-1,-0.0664134234686392
-1,-1,-1,1,-1,-0.0243053037080852
-1,-1,-1,1,-1,0.0579404695954034
-1,-1,-1,1,-1,-0.0430373363523567
-1,-1,-1,1,-1,-0.0338673227406838
-1,-1,-1,1,-1,-0.0295310929143628
-1,-1,-1,1,-1,-0.0194336817658808
-1,-1,-1,1,-1,0.0208138072867497
-1,-1,-1,1,-1,-0.0364330681569639
-1,-1,-1,1,-1,-0.0596019538527337
-1,-1,-1,1,-1,-0.0122827188587122
-1,-1,-1,1,-1,-0.0086617642621554
-1,-1,-1,1,-1,-0.0060141611849938
-1,-1,-1,1,-1,-0.0479698346885237
-1,-1,-1,1,-1,0.0162640747046064
-1,-1,-1,1,-1,-0.0282842484694984
-1,-1,-1,1,-1,-0.0643667206499346
-1,-1,-1,1,-1,-0.0262305766204705
-1,-1,-1,1,-1,-0.0423351012577922
-1,-1,-1,1,-1,-0.1015394326728393
-1,-1,-1,1,-1,-0.0461817588921842
-1,-1,-1,1,1,0.0215433491212803
-1,-1,-1,1,1,0.0190118561607468
-1,-1,-1,1,1,0.0134090298007831
-1,-1,-1,1,1,-0.0620515907549019
-1,-1,-1,1,1,-0.0043025618854172
-1,-1,-1,1,1,-0.0025649796554186
-1,-1,-1,1,1,0.015055280831353
-1,-1,-1,1,1,0.0057693037652685
-1,-1,-1,1,1,-0.0201417910248953
-1,-1,-1,1,1,-0.0361654712085969
-1,-1,-1,1,1,0.0339552447847926
-1,-1,-1,1,1,0.0738294329412456
-1,-1,-1,1,1,0.020884930795287
-1,-1,-1,1,1,-0.0242637580429098
-1,-1,-1,1,1,-0.0262971037203365
-1,-1,-1,1,1,0.0089071109731228
-1,-1,-1,1,1,0.0366178938055865
-1,-1,-1,1,1,0.0196506409948039
-1,-1,-1,1,1,-0.0216285330032218
-1,-1,-1,1,1,0.0238418013127962
-1,-1,-1,1,1,-0.0170361024784056
-1,-1,-1,1,1,0.0405251094634801
-1,-1,-1,1,1,0.015971470817289
-1,-1,-1,1,1,-0.0217812598226534
-1,-1,-1,1,1,0.0064555807134614
-1,-1,-1,1,1,0.0095510257123089
-1,-1,-1,1,1,0.0150928739471688
-1,-1,-1,1,1,0.003830362640999
-1,-1,-1,1,1,-0.0007132838067577
-1,-1,-1,1,1,0.0208415829079895
-1,-1,-1,1,1,0.0093807571286907
-1,-1,-1,1,1,0.0498487773317124
-1,-1,-1,1,1,-0.0005158034343292
-1,-1,-1,1,1,-0.0218065851579087
-1,-1,-1,1,1,-0.0007167125267471
-1,-1,-1,1,1,0.0306759690467923
-1,-1,-1,1,1,0.0222357562376496
-1,-1,-1,1,1,0.0035182111903131
-1,-1,-1,1,1,-0.0305790237648472
-1,-1,-1,1,1,0.0154981961121235
-1,-1,-1,1,1,0.0336453195445407
-1,-1,-1,1,1,0.0311299360841204
-1,-1,-1,1,1,0.0218347018837135
-1,-1,-1,1,1,-0.022280177473497
-1,-1,-1,1,1,0.0202284651161595
-1,-1,-1,1,1,0.0033683473712817
-1,-1,-1,1,1,0.0176861318422374
-1,-1,-1,1,1,-0.0071846172666485
-1,-1,-1,1,1,-0.0295637992634005
-1,-1,-1,1,1,-0.0301940443706798
-1,-1,0,-1,-1,0.0266303070767634
-1,-1,0,-1,-1,0.0127527226511547
-1,-1,0,-1,-1,-0.0806343154712785
-1,-1,0,-1,-1,-0.0536986309314548
-1,-1,0,-1,-1,-0.0935277325675966
-1,-1,0,-1,-1,0.0035134288093423
-1,-1,0,-1,-1,0.0629738750825877
-1,-1,0,-1,-1,-0.037803503472936
-1,-1,0,-1,-1,-0.0908180796181555
-1,-1,0,-1,-1,0.020576279287573
-1,-1,0,-1,-1,-0.0098374580718197
-1,-1,0,-1,-1,0.0735715439327767
-1,-1,0,-1,-1,-0.001835966058882
-1,-1,0,-1,-1,0.0138421800024443
-1,-1,0,-1,-1,0.0327288782559324
-1,-1,0,-1,-1,-0.0306213981316113
-1,-1,0,-1,-1,-0.0144221406913641
-1,-1,0,-1,-1,-0.0561785681176517
-1,-1,0,-1,-1,-0.0304871146241403
-1,-1,0,-1,-1,-0.0219924900867563
-1,-1,0,-1,-1,-0.0806624490698551
-1,-1,0,-1,-1,-0.0173687817460243
-1,-1,0,-1,-1,-0.0176793015274468
-1,-1,0,-1,-1,-0.1148001998241688
-1,-1,0,-1,-1,-0.0154506149605139
-1,-1,0,-1,-1,-0.0464414018351314
-1,-1,0,-1,-1,0.0021813486020393
-1,-1,0,-1,-1,-0.1143738800158797
-1,-1,0,-1,-1,-0.0219861181745158
-1,-1,0,-1,-1,0.0170520867719077
-1,-1,0,-1,-1,-0.0353321155392349
-1,-1,0,-1,-1,0.0388607667365224
-1,-1,0,-1,-1,-0.066985347512015
-1,-1,0,-1,-1,0.0001492304450143
-1,-1,0,-1,-1,-0.0310251444385526
-1,-1,0,-1,-1,-0.0099777564061173
-1,-1,0,-1,-1,0.0178861884040309
-1,-1,0,-1,-1,-0.0594517718998202
-1,-1,0,-1,-1,-0.1312607904845717
-1,-1,0,-1,-1,-0.0389928419624889
-1,-1,0,-1,-1,-0.0073092736234867
-1,-1,0,-1,-1,0.0115003189178095
-1,-1,0,-1,-1,-0.0218786042689605
-1,-1,0,-1,-1,-0.0909096415522118
-1,-1,0,-1,-1,-0.0091809661121587
-1,-1,0,-1,-1,-0.0431835335599199
-1,-1,0,-1,-1,0.0401717016994097
-1,-1,0,-1,-1,-0.0160270834861184
-1,-1,0,-1,-1,-0.1054511208870672
-1,-1,0,-1,-1,0.0209930094676988
-1,-1,0,-1,1,-0.0076784061484216
-1,-1,0,-1,1,0.1208485610051674
-1,-1,0,-1,1,0.0374412778828035
-1,-1,0,-1,1,0.0559617156930731
-1,-1,0,-1,1,-0.0202124423429443
-1,-1,0,-1,1,0.0044833929988632
-1,-1,0,-1,1,0.0700534491925611
-1,-1,0,-1,1,0.0287404296062644
-1,-1,0,-1,1,0.0490590928141279
-1,-1,0,-1,1,0.0527125874349664
-1,-1,0,-1,1,0.0040437162986736
-1,-1,0,-1,1,0.0417111701219318
-1,-1,0,-1,1,0.0521891598784805
-1,-1,0,-1,1,0.0533579366809356
-1,-1,0,-1,1,-0.0296679994439326
-1,-1,0,-1,1,-0.0087134321203445
-1,-1,0,-1,1,0.0984870694108233
-1,-1,0,-1,1,0.0820355004996478
-1,-1,0,-1,1,0.0229194984197116
-1,-1,0,-1,1,0.0481344488160528
-1,-1,0,-1,1,-0.001102938081457
-1,-1,0,-1,1,0.053289829959053
-1,-1,0,-1,1,0.0411236353571588
-1,-1,0,-1,1,0.0334300983978021
-1,-1,0,-1,1,0.0492203558665786
-1,-1,0,-1,1,0.0237998381771274
-1,-1,0,-1,1,0.0768393867691055
-1,-1,0,-1,1,0.0608835291561769
-1,-1,0,-1,1,0.045502378524211
-1,-1,0,-1,1,0.0501706007846109
-1,-1,0,-1,1,-0.0316547257815531
-1,-1,0,-1,1,0.0863364488479715
-1,-1,0,-1,1,0.0766869548081871
-1,-1,0,-1,1,0.0774685339715218
-1,-1,0,-1,1,0.0526068761222042
-1,-1,0,-1,1,-0.0137894053293191
-1,-1,0,-1,1,0.0583853505102354
-1,-1,0,-1,1,0.0469381062397422
-1,-1,0,-1,1,0.0170916609958539
-1,-1,0,-1,1,0.0518477290162933
-1,-1,0,-1,1,-0.0174038271850534
-1,-1,0,-1,1,0.1138624120794563
-1,-1,0,-1,1,0.0526524566717054
-1,-1,0,-1,1,0.0245738821354713
-1,-1,0,-1,1,0.0091002459662807
-1,-1,0,-1,1,-0.0148541731356291
-1,-1,0,-1,1,0.0956520420913838
-1,-1,0,-1,1,0.0398093209696113
-1,-1,0,-1,1,0.0092450204193336
-1,-1,0,-1,1,-0.0055275312556128
-1,-1,0,1,-1,-0.051713860588591
-1,-1,0,1,-1,0.0677287317935633
-1,-1,0,1,-1,-0.0506087289479666
-1,-1,0,1,-1,-0.1092518727384811
-1,-1,0,1,-1,-0.0192768707918844
-1,-1,0,1,-1,-0.0418717149460679
-1,-1,0,1,-1,0.0026695676366782
-1,-1,0,1,-1,-0.026112706171134
-1,-1,0,1,-1,-0.0980828621623473
-1,-1,0,1,-1,-0.0765865144647243
-1,-1,0,1,-1,-0.0628583353225028
-1,-1,0,1,-1,0.022765006014241
-1,-1,0,1,-1,-0.0340354233121255
-1,-1,0,1,-1,-0.1361507124121882
-1,-1,0,1,-1,-0.017578045729076
-1,-1,0,1,-1,-0.0648286412983958
-1,-1,0,1,-1,-0.0056568340649986
-1,-1,0,1,-1,-0.0766402652102198
-1,-1,0,1,-1,-0.132249941319908
-1,-1,0,1,-1,0.0311503073406872
-1,-1,0,1,-1,-0.0931267190559053
-1,-1,0,1,-1,0.0436005066999599
-1,-1,0,1,-1,-0.0688517849728077
-1,-1,0,1,-1,-0.0885255643855223
-1,-1,0,1,-1,-0.0790196468420157
-1,-1,0,1,-1,-0.0222353225367375
-1,-1,0,1,-1,0.0088891409069194
-1,-1,0,1,-1,-0.0160518619916125
-1,-1,0,1,-1,-0.0070934602754716
-1,-1,0,1,-1,-0.0467630751569056
-1,-1,0,1,-1,-0.0178321715260626
-1,-1,0,1,-1,0.0455217106312461
-1,-1,0,1,-1,-0.0510080769891184
-1,-1,0,1,-1,-0.0163323747082267
-1,-1,0,1,-1,-0.042497995755318
-1,-1,0,1,-1,-0.0073270753991072
-1,-1,0,1,-1,-0.0215231194472764
-1,-1,0,1,-1,-0.0110125895468354
-1,-1,0,1,-1,-0.0317347431597028
-1,-1,0,1,-1,-0.0560202953046008
-1,-1,0,1,-1,-0.051239244390274
-1,-1,0,1,-1,0.0703561653659046
-1,-1,0,1,-1,-0.0681867317630288
-1,-1,0,1,-1,-0.0410166219165575
-1,-1,0,1,-1,0.0085201898128029
-1,-1,0,1,-1,-0.063833913876959
-1,-1,0,1,-1,0.0823112019661151
-1,-1,0,1,-1,-0.07479519226137
-1,-1,0,1,-1,-0.0352177993504975
-1,-1,0,1,-1,-0.0318969731377925
-1,-1,0,1,1,-0.011534883964298
-1,-1,0,1,1,0.1235612444598675
-1,-1,0,1,1,0.0546600894846132
-1,-1,0,1,1,0.0832283565066993
-1,-1,0,1,1,0.0090925054930002
-1,-1,0,1,1,-0.0340700487945435
-1,-1,0,1,1,0.0234765432638658
-1,-1,0,1,1,0.0469758244783866
-1,-1,0,1,1,0.0873700282382496
-1,-1,0,1,1,0.0533537927482051
-1,-1,0,1,1,-0.011546691517907
-1,-1,0,1,1,0.1037462644746421
-1,-1,0,1,1,0.0485206678646815
-1,-1,0,1,1,0.0592065117969244
-1,-1,0,1,1,-0.042415981517485
-1,-1,0,1,1,-0.0561694917067032
-1,-1,0,1,1,0.1205743644948012
-1,-1,0,1,1,0.029530267115153
-1,-1,0,1,1,0.0700242898790439
-1,-1,0,1,1,0.039688216151281
-1,-1,0,1,1,-0.0295429100984576
-1,-1,0,1,1,0.099557892287498
-1,-1,0,1,1,0.0570373160253762
-1,-1,0,1,1,0.037763795311607
-1,-1,0,1,1,0.0243684292749578
-1,-1,0,1,1,0.0266715060246223
-1,-1,0,1,1,0.1217490050338651
-1,-1,0,1,1,0.0393458170829325
-1,-1,0,1,1,0.0678588901532355
-1,-1,0,1,1,0.0504582341236237
-1,-1,0,1,1,-0.0536849832936115
-1,-1,0,1,1,0.0667573586764896
-1,-1,0,1,1,0.0116931009197291
-1,-1,0,1,1,0.0355620075394117
-1,-1,0,1,1,-0.0364057699735956
-1,-1,0,1,1,-0.0507637096787304
-1,-1,0,1,1,0.1142402171640536
-1,-1,0,1,1,0.0212978045088711
-1,-1,0,1,1,0.0154847861633524
-1,-1,0,1,1,-0.0285443419329215
-1,-1,0,1,1,-0.0274217301071671
-1,-1,0,1,1,0.0854043848467489
-1,-1,0,1,1,0.0281927690049121
-1,-1,0,1,1,-0.0209641412558484
-1,-1,0,1,1,0.0225566662498058
-1,-1,0,1,1,-0.0183112264317607
-1,-1,0,1,1,0.1250983298222367
-1,-1,0,1,1,0.0499062822930011
-1,-1,0,1,1,0.0697512356206085
-1,-1,0,1,1,0.0492076751791815
-1,-1,1,-1,-1,-0.0608563015445339
-1,-1,1,-1,-1,0.0243181373719281
-1,-1,1,-1,-1,-0.0025507225359212
-1,-1,1,-1,-1,-0.069882443429795
-1,-1,1,-1,-1,0.0274427570570703
-1,-1,1,-1,-1,-0.0096248774973181
-1,-1,1,-1,-1,-0.0149204378909322
-1,-1,1,-1,-1,-0.001862244968391
-1,-1,1,-1,-1,-0.0664477410965424
-1,-1,1,-1,-1,-0.0463111926122262
-1,-1,1,-1,-1,0.0274822025726001
-1,-1,1,-1,-1,-0.0336195926099004
-1,-1,1,-1,-1,-0.0144734007634625
-1,-1,1,-1,-1,0.010309807228223
-1,-1,1,-1,-1,-0.0007764554289164
-1,-1,1,-1,-1,-0.1182001983072985
-1,-1,1,-1,-1,-0.0147682451267738
-1,-1,1,-1,-1,-0.0381842081579267
-1,-1,1,-1,-1,-0.0621445492430309
-1,-1,1,-1,-1,-0.0048883450483745
-1,-1,1,-1,-1,-0.0556735599239286
-1,-1,1,-1,-1,-0.0123307679036693
-1,-1,1,-1,-1,-0.1080854581392462
-1,-1,1,-1,-1,0.0028854363998308
-1,-1,1,-1,-1,0.0167920592584718
-1,-1,1,-1,-1,-3.849770057213695e-05
-1,-1,1,-1,-1,-0.0360355013290497
-1,-1,1,-1,-1,-0.0698562405407533
-1,-1,1,-1,-1,-0.0357386550547884
-1,-1,1,-1,-1,-0.0337140448635564
-1,-1,1,-1,-1,-0.0064628317728912
-1,-1,1,-1,-1,-0.0054313418889386
-1,-1,1,-1,-1,-0.0536500627290211
-1,-1,1,-1,-1,0.0081974247121599
-1,-1,1,-1,-1,-0.0196977584737611
-1,-1,1,-1,-1,-0.0140794717131232
-1,-1,1,-1,-1,0.0527535993554666
-1,-1,1,-1,-1,-0.0606266332278413
-1,-1,1,-1,-1,-0.1064418308984336
-1,-1,1,-1,-1,-0.0303109367503518
-1,-1,1,-1,-1,-0.0404275645148291
-1,-1,1,-1,-1,-0.0019251254493087
-1,-1,1,-1,-1,0.0166595856701181
-1,-1,1,-1,-1,-0.0556449063343734
-1,-1,1,-1,-1,-0.0387771526603027
-1,-1,1,-1,-1,-0.0132731450544666
-1,-1,1,-1,-1,-0.0283778884147692
-1,-1,1,-1,-1,-0.0241570206051096
-1,-1,1,-1,-1,-0.0411306723450723
-1,-1,1,-1,-1,-0.0342344722972265
-1,-1,1,-1,1,-0.0244433167044868
-1,-1,1,-1,1,0.0506754187955212
-1,-1,1,-1,1,0.0506083057973182
-1,-1,1,-1,1,0.0568055538066046
-1,-1,1,-1,1,-0.0250469535712967
-1,-1,1,-1,1,-0.0533673925996177
-1,-1,1,-1,1,0.0967806928970869
-1,-1,1,-1,1,0.0492259559947902
-1,-1,1,-1,1,0.0343325459056021
-1,-1,1,-1,1,-0.0141575619796919
-1,-1,1,-1,1,-0.0127079298653637
-1,-1,1,-1,1,0.0167720379799693
-1,-1,1,-1,1,0.0438004386849037
-1,-1,1,-1,1,0.0641357735592078
-1,-1,1,-1,1,0.0183376803298931
-1,-1,1,-1,1,-0.0183759132017411
-1,-1,1,-1,1,0.017649607448775
-1,-1,1,-1,1,0.075473494961189
-1,-1,1,-1,1,0.0553805410739401
-1,-1,1,-1,1,-0.0281391553153794
-1,-1,1,-1,1,-0.0237667151471161
-1,-1,1,-1,1,0.1083420279526178
-1,-1,1,-1,1,0.0487392862539878
-1,-1,1,-1,1,0.0226122732579437
-1,-1,1,-1,1,-0.0173758218425154
-1,-1,1,-1,1,-0.0269938659295198
-1,-1,1,-1,1,0.1456610437126977
-1,-1,1,-1,1,0.056032414199191
-1,-1,1,-1,1,0.0703969346213412
-1,-1,1,-1,1,-0.0210768729906251
-1,-1,1,-1,1,-0.0507029745924946
-1,-1,1,-1,1,0.0983593072050157
-1,-1,1,-1,1,0.0328973974425817
-1,-1,1,-1,1,-0.011953889731489
-1,-1,1,-1,1,-0.0097744226860013
-1,-1,1,-1,1,-0.0229857393472529
-1,-1,1,-1,1,0.025893582365959
-1,-1,1,-1,1,0.0331830567579095
-1,-1,1,-1,1,-0.0326853351479608
-1,-1,1,-1,1,-0.0134498103423539
-1,-1,1,-1,1,-0.0578158456026349
-1,-1,1,-1,1,0.1184084807266734
-1,-1,1,-1,1,0.0733448920451356
-1,-1,1,-1,1,0.0545333656783436
-1,-1,1,-1,1,0.0199821596014039
-1,-1,1,-1,1,-0.0176924766683266
-1,-1,1,-1,1,0.0530986244044883
-1,-1,1,-1,1,0.0415603472334732
-1,-1,1,-1,1,0.0479151106974716
-1,-1,1,-1,1,0.0065791993394664
-1,-1,1,1,-1,-0.0265974699336544
-1,-1,1,1,-1,-0.0339043236310178
-1,-1,1,1,-1,-0.0143049896119176
-1,-1,1,1,-1,-0.0899821320986777
-1,-1,1,1,-1,-0.0422510150721236
-1,-1,1,1,-1,-0.030041722308157
-1,-1,1,1,-1,-0.0199297108087335
-1,-1,1,1,-1,-0.0067200351915436
-1,-1,1,1,-1,-0.0085190332787578
-1,-1,1,1,-1,-0.0574526966504183
-1,-1,1,1,-1,-0.1041655507802084
-1,-1,1,1,-1,-0.0340243512835887
-1,-1,1,1,-1,-0.1110170722138098
-1,-1,1,1,-1,-0.1378469785399639
-1,-1,1,1,-1,-0.0505031944349069
-1,-1,1,1,-1,-0.0497115673668312
-1,-1,1,1,-1,-0.0370221722120657
-1,-1,1,1,-1,-0.0337586663842177
-1,-1,1,1,-1,-0.0148506470029966
-1,-1,1,1,-1,-0.0008710106335002
-1,-1,1,1,-1,-0.0781176195552387
-1,-1,1,1,-1,-0.0017791699369726
-1,-1,1,1,-1,-0.1029069820515438
-1,-1,1,1,-1,-0.024538596538021
-1,-1,1,1,-1,-0.0156370276356498
-1,-1,1,1,-1,-0.0251923572915409
-1,-1,1,1,-1,-0.0385071593079342
-1,-1,1,1,-1,0.0018348506000187
-1,-1,1,1,-1,-0.0524799192611358
-1,-1,1,1,-1,-0.0036564368518153
-1,-1,1,1,-1,-0.0329642725543327
-1,-1,1,1,-1,-0.0172591012023063
-1,-1,1,1,-1,-0.0687035192718535
-1,-1,1,1,-1,-0.0889314568463526
-1,-1,1,1,-1,-0.0462607828156416
-1,-1,1,1,-1,-0.0815523632833522
-1,-1,1,1,-1,0.0081925323860368
-1,-1,1,1,-1,-0.1080767779735902
-1,-1,1,1,-1,-0.0901638340452661
-1,-1,1,1,-1,-0.0619815000082134
-1,-1,1,1,-1,-0.0946010017510039
-1,-1,1,1,-1,0.0325599701976407
-1,-1,1,1,-1,-0.0408591038637956
-1,-1,1,1,-1,-0.086751769425218
-1,-1,1,1,-1,-0.1075264119080798
-1,-1,1,1,-1,-0.097191970480799
-1,-1,1,1,-1,-0.0195927386274515
-1,-1,1,1,-1,-0.0392445326664137
-1,-1,1,1,-1,-0.0511268660570015
-1,-1,1,1,-1,0.0197696147274189
-1,-1,1,1,1,-0.0279891587670353
-1,-1,1,1,1,0.0671765992612754
-1,-1,1,1,1,0.0619452585173215
-1,-1,1,1,1,0.0691101082006237
-1,-1,1,1,1,0.0044477525834729
-1,-1,1,1,1,-0.0303869214207983
-1,-1,1,1,1,0.1049242855649681
-1,-1,1,1,1,0.0760940542606349
-1,-1,1,1,1,0.065782228481749
-1,-1,1,1,1,-0.0049095043145557
-1,-1,1,1,1,-0.0353069822042612
-1,-1,1,1,1,0.0487155889095939
-1,-1,1,1,1,0.0760493741815176
-1,-1,1,1,1,0.0338577837944009
-1,-1,1,1,1,-0.0281635163448314
-1,-1,1,1,1,-0.055790251522653
-1,-1,1,1,1,0.1109651327593733
-1,-1,1,1,1,0.0536528578316303
-1,-1,1,1,1,-0.0365884717164197
-1,-1,1,1,1,-0.0259396647693259
-1,-1,1,1,1,-0.0258295856072581
-1,-1,1,1,1,0.0444249128810938
-1,-1,1,1,1,0.0358904631437073
-1,-1,1,1,1,0.0929571664966721
-1,-1,1,1,1,-0.0034374086433951
-1,-1,1,1,1,-0.0791188649301838
